gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Ncam2	0.893863590073186	10.035743503957	59.4534919022552	0.0	0.0	1703.95241922889	1.8581456485180032
Pou6f2	0.652852287639647	8.6892290633064	59.3424177140439	0.0	0.0	1697.74639421221	1.5722735965963477
Dcc	0.778890895041016	9.45058639352535	44.7317267796036	0.0	0.0	973.192364263204	1.7158112963578214
Clstn2	0.629874217274951	10.2907386269158	43.6262612824151	0.0	0.0	926.002047335162	1.5474300735134623
Dpp10	0.67581826518432	13.5444640957066	42.510995326623	0.0	0.0	879.512023203804	1.5975025844597512
Grm3	0.487635139026352	9.6335294929662	40.8243259118677	0.0	0.0	811.350432692698	1.4021446001266404
Zmat4	0.494474536715281	9.11688953539143	39.5036640970638	0.0	0.0	759.795639112006	1.4088075410209053
Pde4b	0.510695514933847	9.95136512338984	37.4488192589803	3.62178727529683e-303	1.27048485209755e-300	682.774406275489	1.424736887470646
Foxp2	0.509556327772732	8.50017472250033	35.4528108304289	2.7920626541048e-272	8.20989599541553e-270	611.708909600772	1.4236123245546624
Samd5	0.546822335294801	9.2010900003718	35.4203825772236	8.59846858337537e-272	2.4916866568781203e-269	610.585015980428	1.460864465238296
Etl4	0.511923368126201	10.6379265211407	33.6553792685258	7.537328591922509e-246	1.88386106494363e-243	550.900345761944	1.4259499729292704
Pde1a	0.495294870205841	9.67882704605376	32.1218809969425	2.42507211747132e-224	5.4482378639144895e-222	501.423858419511	1.409608833468205
Grm8	0.523631835590868	9.42601424035805	30.6085113074397	4.6071151246130195e-204	8.5295617515405e-202	454.778413366814	1.4375696295889926
Hs3st4	0.610865826957577	9.389549297285	29.3006961665087	2.67169371297492e-187	4.17347779616667e-185	416.222788361765	1.5271754614937
