gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Pld5	1.69029852363445	8.27989696514096	107.214163711338	0.0	0.0	5217.29834741793	3.2272347498506764
C14h1orf146	0.48796546635952	7.87049885646844	97.122293273869	0.0	0.0	4348.74291286205	1.4024656795661483
Col13a1	0.653843623783824	7.94381741119833	92.9977098110168	0.0	0.0	4011.24461688103	1.5733543428599157
Kcnip2	0.767373866420048	8.20938108512116	76.1821556802903	0.0	0.0	2751.46204407865	1.7021685093933534
Rorb	1.6379998524224	8.54194414991947	75.3367883199407	0.0	0.0	2693.3821351165	3.112340387851031
Myo16	0.694292938564692	8.08605965077662	72.9669608811729	0.0	0.0	2533.40114476608	1.61809121604691
Cux1	1.32708114430999	8.80663293506423	67.0341621657377	0.0	0.0	2151.63455978459	2.508945520588122
Gpr158	1.1791393734397	9.65298061641126	66.8869240017713	0.0	0.0	2142.50816146884	2.2644165505749854
Ush2a	0.523311909742981	7.92983641559604	64.243180023844	0.0	0.0	1981.55896369007	1.4372508756743283
Sel1l3	0.718861482644551	8.47355350677901	63.1039872972515	0.0	0.0	1913.93095057028	1.6458826569802678
LOC108350387	0.887797887881398	8.46926511596423	61.1503540911167	0.0	0.0	1800.40281269419	1.8503496160647392
Shisa6	0.603028348144924	8.09108632790841	58.490512442617	0.0	0.0	1650.87319933673	1.5189015350809174
Rcan2	0.991733762689854	8.82716026556825	58.1389264212978	0.0	0.0	1631.54714427394	1.9885733288981595
Thsd7a	0.880647738768277	8.27954010585141	55.3960227037401	0.0	0.0	1484.33704754505	1.8412017753462377
Tafa2	1.35480362089761	9.00983306774936	51.8874935778017	0.0	0.0	1305.3638498683	2.5576229961859918
Zmat4	1.02367529859319	9.11688953539143	51.7179017313364	0.0	0.0	1296.98149073575	2.0330917155424015
Astn2	1.10027587742844	9.68457915935618	51.7013495842455	0.0	0.0	1296.16472874163	2.1439568611581223
Trpm3	0.931324460224099	9.15460846154942	48.5021338302035	0.0	0.0	1142.78044011563	1.9070259299843686
Kcnh5	1.00100118900599	8.92552656684928	48.1024392566176	0.0	0.0	1124.24860329026	2.001388424381059
Unc5d	1.34836097401037	9.48213591628798	48.0619499580511	0.0	0.0	1122.37916746716	2.5462268774902643
LOC103692025	0.689190904788889	8.28979292746511	47.3456314467499	0.0	0.0	1089.54645456188	1.6123790071096629
Adamtsl1	0.702049686373979	8.19860236302042	47.2770072937357	0.0	0.0	1086.42487317837	1.626814422739444
Dnm3	0.601934378747854	8.8539760155828	46.0816774512488	0.0	0.0	1032.72412025631	1.517750216253241
R3hdm1	0.773247259020854	10.1759857457546	45.9513920118963	0.0	0.0	1026.94794121064	1.7091123761398521
Fmn1	0.728239488167498	9.0827461439007	45.3515035477757	0.0	0.0	1000.5478264391	1.656616299058944
Maf	0.608190480675933	8.23069052476566	45.1012944312546	0.0	0.0	989.631713868879	1.52434607820974
Hs3st5	0.735950142353007	8.47393281709226	45.0360350352372	0.0	0.0	986.793824616829	1.6654939834805218
AABR07028615.1	0.670072670529068	11.6303702136507	44.6650857713955	0.0	0.0	970.735324553034	1.5911531140572222
Cdh12	1.21321971944169	11.0975045201611	44.4584196473547	0.0	0.0	961.84227218827	2.3185449864805627
Slc8a1	0.711390545689197	9.81306389199696	41.6381964977491	0.0	0.0	844.342015502936	1.637381551618431
Ube2e2	0.581474888289469	9.53203574351586	40.3570926683123	0.0	0.0	793.355953693135	1.496378236355655
Pde8b	0.645356304535827	8.86321123356542	40.0678255192179	0.0	0.0	782.051441078886	1.5641255329639723
Negr1	0.704799211513032	10.7899481555809	39.6563078765442	0.0	0.0	766.101758519056	1.6299178036215467
Prkg1	0.778248191882167	9.39850052519507	38.475012816497	1.1326e-319	2.5734387e-317	721.182761374943	1.7150470934508548
Scn1a	0.591145328758254	9.85359578951446	38.2561786144886	4.0663225e-316	9.0340131907e-314	713.002897075655	1.506442209270323
Fat3	0.693017756957051	9.44199115539439	37.3339676610563	2.39769325983387e-301	4.89202823779369e-299	679.01831905896	1.6166616356587131
Tenm2	0.559039339658053	12.2357953260624	37.0308052952939	1.44755761906853e-296	2.83763868561523e-294	668.018681488415	1.4732878591370666
Marchf1	0.773166710842062	9.72297608270554	36.8104579843845	4.0948175134658303e-293	7.94911419240284e-291	660.077414117709	1.7090169560806188
Rbms1	0.520249582875545	8.65972576999357	36.5507682606426	4.51800752561806e-289	8.44276266119001e-287	650.776230631724	1.4342033403866816
Ptprd	0.501040163466222	13.3938178247714	35.9911777845409	1.87802898927593e-280	3.35278478933681e-278	630.947147805713	1.4152335587389537
Caln1	0.628894935486493	8.95967009418124	35.9169145801858	2.5584246847286802e-279	4.52705323638494e-277	628.337578410845	1.5463800554174643
Plcb4	0.540781294528571	8.91702541007513	35.3159029578495	3.2016432050792002e-270	5.37956772147551e-268	607.407868511977	1.454760132437983
Fstl4	0.845311102805796	9.26641807377288	35.1668408100953	5.48319545399506e-268	9.136374425219279e-266	602.26913794656	1.7966521341231045
Prkca	0.567832118859457	8.76888475284662	34.1236067416662	1.31416898695224e-252	2.02129299185462e-250	566.887977160196	1.4822945105806116
Kcnh7	0.582554695454716	10.9496623066184	33.9406073237544	5.899024551992719e-250	8.80231312814138e-248	560.786877192534	1.4974986427698327
Cux2	0.634616969901662	8.51140224171	33.2243490433281	1.04649038125757e-239	1.47356163191867e-237	537.210176769963	1.552525505606874
Hs6st3	1.1234518320384	10.1384173466735	33.0226409299746	7.381321675180601e-237	1.01785880617404e-234	530.657879649187	2.17867625496214
Boc	0.508717566055925	8.63824975778087	32.9330265373728	1.34356792000087e-235	1.84004387400119e-233	527.759180768118	1.4227848977991726
Brinp3	0.703020541725882	9.05507197651751	32.1829547609505	3.5203510485126e-225	4.63088284309272e-223	503.794208510528	1.6279095488672803
Sorcs1	0.661432962673466	9.41963778505243	31.4266211748497	6.57716757289172e-215	8.117929976541359e-213	480.168146267469	1.5816528268477057
Gria4	0.611028184527674	9.97527437198806	30.7871128335213	2.08594341983036e-206	2.49751129817413e-204	460.614687260775	1.527347335966344
Sntg1	0.573189401026031	9.67321354764736	30.6551359686836	1.1291391955968799e-204	1.32030048046548e-202	456.627754454261	1.4878090733356968
Cadps2	0.660588082244461	9.49945045126825	30.1584532323627	3.2507127384651203e-198	3.7355173106672404e-196	441.771813201343	1.5807268402262409
Tmem132d	0.576443699530589	10.4841307159287	29.8674759999822	1.77304973345967e-194	1.95868118345449e-192	433.177717545213	1.491168923912624
Sdk1	0.532823630817759	8.55280320875921	29.8015355700135	1.23217530215696e-193	1.3463030145698599e-191	431.241347326431	1.4467580091798682
AABR07032097.1	0.568022593666171	8.96702364703457	29.5862751423683	6.70885907704337e-191	7.09754694420541e-189	424.949053424613	1.4824902265091067
Nell1	0.616893666365227	9.13136799577824	28.8310493358704	1.8787551235485502e-181	1.8324735948952797e-179	403.222823621497	1.5335696239743843
Slc35f4	0.51298392821816	9.10490846530705	28.7616789324403	1.34825418177536e-180	1.30865739633972e-178	401.25453144619	1.4269986087074769
Cdh20	0.511244939987321	8.85191184126438	28.1401329911161	5.121330018397081e-173	4.83023555272876e-171	383.824430197417	1.4252795768072635
Hs3st4	0.897902015246169	9.389549297285	26.9445075980132	6.88502963525398e-159	6.01162303741936e-157	351.337104343357	1.8633542992830687
Thsd7b	0.593280839229493	9.08445831138032	26.6286515283742	2.95689145423335e-155	2.53746972649768e-153	342.984118379583	1.5086737309378178
Tmem178b	0.532233101326812	9.97863010998078	26.613581852485	4.3966254222529405e-155	3.7568600563225396e-153	342.588002277301	1.4461659378018261
Cacna2d3	0.730420718288162	10.2604805241896	25.9784310754454	6.58274166958783e-148	5.22309205092892e-146	326.091136978612	1.659122853989201
Rora	0.589147631173269	10.5733285461889	23.764132741108	3.25115067092895e-124	2.18877971936782e-122	271.625838634135	1.5043576846322615
