gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Slc24a3	2.49232233078899	8.4679819833397	180.25132603667	0.0	0.0	7165.24015695141	5.626829820608652
Thsd7a	2.09987502908399	8.24875608785628	161.399577441413	0.0	0.0	6354.00409284282	4.286722504277724
LOC100911848	1.04621129808823	7.84042505351877	159.746517020056	0.0	0.0	6280.75580325608	2.065099504684189
Il1rapl2	2.3861021654898	8.37429771352656	131.70491241511	0.0	0.0	4988.69977175267	5.227431186775111
Spock3	1.44743603408958	8.0383114759546	127.112048815568	0.0	0.0	4768.89880070287	2.7272293563619776
Kcnk2	1.24683382608368	8.08584800602846	116.599762583903	0.0	0.0	4258.83276224171	2.3732002272916293
Rorb	1.85141365223824	8.25876067339176	115.544760980891	0.0	0.0	4207.18127983819	3.608536011454196
Gfra2	0.970760483854261	7.91532944529336	109.009952904036	0.0	0.0	3885.78763334324	1.9598734256019061
Hs3st4	1.79538463682645	8.3530245405992	108.619717218727	0.0	0.0	3866.52750258676	3.4710800496708565
Whrn	0.673586158072239	7.79826920392811	107.373832462288	0.0	0.0	3804.99555173433	1.5950328734405577
Rora	2.45396737336436	10.4529876808666	100.076612554385	0.0	0.0	3443.71557762746	5.479208005840535
Kcnab1	1.69964811622854	8.38480901125764	99.8746166790039	0.0	0.0	3433.70303368509	3.248217225086138
Cntn5	2.64004086652676	10.2960551332975	99.2552114402277	0.0	0.0	3402.99954668882	6.2334932079395005
Scube1	1.04497997033654	8.03817253812922	97.4016390442319	0.0	0.0	3311.12262096111	2.063337712044925
Galntl6	3.32110789290335	9.37529140794205	92.2488053987041	0.0	0.0	3055.98166087766	9.994316408845597
Ptprm	1.4709508873293	8.41402878283093	90.0819244742478	0.0	0.0	2948.948169575	2.772045402867787
Pamr1	0.801539435553761	7.94310797906509	87.3977952220044	0.0	0.0	2816.71346610896	1.7429599695430955
Ptchd4	1.03022331287363	8.00662449783141	86.5060268470506	0.0	0.0	2772.88602706297	2.042340358134878
Sema6a	0.661097362317393	7.81788065399216	83.3949312388344	0.0	0.0	2620.49882158057	1.5812849448603312
Pitpnc1	0.934508930751663	8.02275649622334	79.9764190959107	0.0	0.0	2454.18368717294	1.9112399703548546
Tshz2	0.947769495022061	7.91627716433541	79.4469532975925	0.0	0.0	2428.55002863922	1.9288881586103048
Zmat4	1.34579023869262	8.68856948984765	77.9795966156178	0.0	0.0	2357.70749353716	2.541693801008202
Galnt17	1.26668030405345	8.98146017749943	74.117784505324	0.0	0.0	2172.83571090499	2.4060728159802216
Clmp	0.871273722211491	7.98478208321345	72.9475124476058	0.0	0.0	2117.32205221574	1.829277214439186
Nrg1	2.17121162375722	10.786302983583	72.8515826162677	0.0	0.0	2112.78297982118	4.504014973883256
Cyp4x1	0.907698032671142	8.29150727264222	71.5091568111792	0.0	0.0	2049.45527346647	1.876049680067696
St6galnac3	1.23388858469725	8.52118897284027	69.8396073700324	0.0	0.0	1971.22062547195	2.352000855120605
Bach2	0.939768861065982	8.30757729511028	68.3700938791636	0.0	0.0	1902.8770547416	1.9182208895308082
Ptprd	1.29014819295621	13.2064578036925	68.0646924409029	0.0	0.0	1888.73769829665	2.4455317463538444
Grm3	1.41436521676316	9.23090132839252	67.7423394318553	0.0	0.0	1873.83823900843	2.665424314204084
Ankrd27	0.768782853038418	8.18421929336545	67.3290983894902	0.0	0.0	1854.77555661031	1.7038317189513132
Gria4	1.49419123587342	9.83725783280556	66.0245580987837	0.0	0.0	1794.88399253805	2.817061843600464
AC125757.1	1.55564682451054	10.4061979156393	64.6404614133275	0.0	0.0	1731.83753050406	2.939654949527267
Wls	0.546129629474223	7.87084804448393	63.9414866073005	0.0	0.0	1700.20294333598	1.4601632037893468
Sdk1	1.63125689151141	8.51398256347259	63.8363396988417	0.0	0.0	1695.45636255315	3.0978276727356637
Sorcs1	1.56360536478081	9.61152635841996	63.3718743612586	0.0	0.0	1674.52818282934	2.9559161897800523
Adamtsl1	0.68958851631188	7.88860661123936	62.5418689763818	0.0	0.0	1637.29018037201	1.6128234453362489
Tafa2	1.86912356919916	9.26233823137782	61.6456418610957	0.0	0.0	1597.31967920811	3.6531058811655126
Map3k5	0.717045575472214	8.08329844538702	61.4229980838675	0.0	0.0	1587.42946393667	1.6438123026385763
Kcnh5	1.44136011051108	8.75143616523891	60.5731377119068	0.0	0.0	1549.82503755174	2.715767756828119
Cpne8	0.849474671089352	8.24201006903522	60.446270314619	0.0	0.0	1544.2318412647	1.8018446995862722
Gpr158	1.26156067935812	9.46323624797429	59.7750386469946	0.0	0.0	1514.7293328468	2.397549629307693
