gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Chrna5	1.10727567663948	7.96834048913799	191.922963219532	0.0	0.0	10598.9570288594	2.1543843824878666
Rai14	1.10758047407328	7.99904084561626	153.190506685999	0.0	0.0	7851.05669461639	2.1548395862437637
Sulf1	0.830598671023891	7.97167323153344	123.325584604236	0.0	0.0	5701.40558207755	1.7784231964079242
Spon1	0.824469211746847	7.99831599422416	102.824705006449	0.0	0.0	4266.73519494978	1.7708833848711263
Trabd2b	0.656075428013976	7.93741690859384	102.817076390552	0.0	0.0	4266.21474420603	1.5757901565330374
Sema5a	1.83413077977931	8.4342944412574	99.6633167776487	0.0	0.0	4052.17420114334	3.5655651861223387
Foxp2	2.25645206239689	8.4504400603981	97.3819610283871	0.0	0.0	3898.81827615073	4.778149726783392
Zfpm2	2.23873637640219	8.62261611324785	95.8388156906479	0.0	0.0	3795.84037196558	4.719834839340847
Syt6	0.793716080587252	8.00161798499394	89.3421433664293	0.0	0.0	3369.68836831388	1.7335339375491667
Itga8	0.503420998109274	7.93055724343401	88.2272200803344	0.0	0.0	3297.86048999622	1.4175710027292443
Mgat4c	1.23027630813143	8.3642826051839	87.9239338955849	0.0	0.0	3278.39251851329	2.3461191893517186
Sema5b	0.573305644502391	7.96801088339798	79.7580045336359	0.0	0.0	2766.59570088133	1.4879289566524587
Hs3st4	2.68605104961255	9.29199881179104	79.4580415416719	0.0	0.0	2748.2832579857	6.435494682810136
Thsd7b	1.85604109943024	9.06047121317339	78.8768063246217	0.0	0.0	2712.90483571554	3.620128980131214
Mctp1	1.37552573815874	8.76847769545143	71.9186662490986	0.0	0.0	2300.82223337418	2.5946244543177808
Maml2	0.635226538081719	8.0525302981603	70.2118291744589	0.0	0.0	2203.18250188619	1.5531816180066924
Sdk2	1.04516964026969	8.4100973172225	70.0064473552577	0.0	0.0	2191.53072911253	2.063608995193048
Nfia	1.3012120817681	8.50059268883164	69.3308833811705	0.0	0.0	2153.35414422967	2.464358390509397
Grm8	2.07219389546617	9.34386072891192	68.5674802747797	0.0	0.0	2110.49296426715	4.2052567768758085
Bcl11b	0.870095548714639	8.12613405891673	68.3472217111475	0.0	0.0	2098.18224282861	1.8277839493422805
Frmpd4	1.22604599186328	10.9142140354841	65.8459859322037	0.0	0.0	1960.17118573241	2.3392499001677574
Nrp1	0.926951011851168	8.30891530748375	64.9214814727729	0.0	0.0	1910.01091758476	1.9012536424001012
Igsf21	0.990555731686786	8.30452088458691	64.7025612309732	0.0	0.0	1898.20189813187	1.9869502243590111
Tle4	1.03096958827072	8.49042950632639	59.2794930310347	0.0	0.0	1614.41643048208	2.0433970905636056
Dlc1	1.15488974289711	8.56839465391982	58.8222256897285	0.0	0.0	1591.28411418066	2.2266730578021052
Gas7	0.932011870517544	9.08343830460451	57.001132210612	0.0	0.0	1500.4405945601	1.9079347995481464
Dcc	1.74329866686094	9.37060056976551	55.8358963878121	0.0	0.0	1443.40944819455	3.347998001851733
Nptx1	0.583986019199527	8.22701274635386	55.5537203765831	0.0	0.0	1429.72948722826	1.4989850753919003
Slc35f1	1.58933301791237	9.14638629709257	55.2441694667724	0.0	0.0	1414.78159543174	3.0091020149201206
Gabrb1	0.965099505545355	9.80216108629577	54.9110115014313	0.0	0.0	1398.76329178905	1.9521981638978703
Etl4	1.52052240175852	10.3858218834032	53.4475698821607	0.0	0.0	1329.26395231315	2.8689491582069833
Ano4	0.960062188868857	8.69187893466146	53.0035979542524	0.0	0.0	1308.46077652093	1.945393751236325
Cdh2	0.946858005464346	8.85960071998208	52.1485469690657	0.0	0.0	1268.76962022196	1.9276698788757345
Cdh11	1.01823072533052	9.08149083194473	51.8226196164447	0.0	0.0	1253.77081226051	2.02543350952028
Adra1a	0.521310125112	8.08577365039595	51.6149372017714	0.0	0.0	1244.25136495935	1.4352580278825255
Gng12	0.605091389603166	8.190297038347	51.1206301728545	0.0	0.0	1221.71317396421	1.5210751048908493
