gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Foxp2	2.22282124360902	8.4504400603981	139.284737774849	0.0	0.0	6847.69342762495	4.668053978599543
Bcl11b	1.02715300352638	8.12613405891673	119.190284964678	0.0	0.0	5407.36967639711	2.0379985195921546
Tle4	1.33588054994366	8.49042950632639	114.179280014265	0.0	0.0	5053.67536966098	2.524295052852615
Zfpm2	1.90360268250275	8.62261611324785	106.254990659449	0.0	0.0	4501.94328968333	3.7414634522518746
Slc35f1	2.00956506403316	9.14638629709257	100.03609335818	0.0	0.0	4077.28368317185	4.026608097002406
Nfia	1.35515652394619	8.50059268883164	99.7000532705213	0.0	0.0	4054.58278668136	2.5582487024712526
Hs3st4	2.45235182711564	9.29199881179104	96.2887978201469	0.0	0.0	3825.72164116089	5.473075760770164
Ephb1	0.865599232306659	8.2893830855865	88.9139320287908	0.0	0.0	3341.94904144711	1.822096329008839
Zfp804a	1.36945092310101	8.46456139060258	87.7693626740376	0.0	0.0	3268.37503017718	2.583722132465723
Klhl32	0.727460072771468	8.31167360052274	80.7780463819599	0.0	0.0	2829.01503913797	1.6557215545065755
Neto1	1.19257068000678	9.19391947381101	77.7399857248538	0.0	0.0	2643.98322086066	2.2855964173950443
Igsf21	0.910718228409506	8.30452088458691	77.7041073204852	0.0	0.0	2641.82108301788	1.8799811915677953
Meis2	1.11524901851457	8.53443277863641	76.8776807766235	0.0	0.0	2592.1712959879	2.1663239803426264
Syt6	0.558726219491404	8.00161798499394	76.2284503288924	0.0	0.0	2553.3751442035	1.472968133852877
Sema5a	1.18690867683706	8.4342944412574	75.4967069306769	0.0	0.0	2509.87128923769	2.276643941132478
Cdh2	1.02339871203137	8.85960071998208	75.3758263217706	0.0	0.0	2502.70764840377	2.0327019783271405
Kcna1	0.726520061030998	8.40175580976276	75.2353299707764	0.0	0.0	2494.38978800632	1.6546430932116352
Grm8	1.76455960260096	9.34386072891192	74.8901046673317	0.0	0.0	2473.98911704185	3.3977026547885654
Scg3	0.593706986870522	8.17695810114542	73.8023001771541	0.0	0.0	2410.06231016838	1.5091194333878475
Trhde	1.22333717072225	9.15966256093733	73.7996148168325	0.0	0.0	2409.90517499531	2.3348618179469818
Cdh9	0.796174671308213	8.20264655012717	73.7308754629304	0.0	0.0	2405.88399876838	1.736490684481372
Etl4	1.56589057152002	10.3858218834032	72.8818320200704	0.0	0.0	2356.39809784907	2.960602025694279
Cdh18	1.20405141103264	9.70262053957347	70.9090809374522	0.0	0.0	2242.7453568358	2.3038573821436668
Garnl3	1.2109702053826	9.16570365510227	69.7455137754928	0.0	0.0	2176.60480001365	2.3149326253705653
Pik3r3	0.610191100678646	8.19230915446244	69.728965738683	0.0	0.0	2175.66904635325	1.5264613920142107
Tmem178a	1.14340602712585	9.07045976500631	68.9759836981135	0.0	0.0	2133.23642228232	2.209019305638869
Dlc1	1.00696995253615	8.56839465391982	65.7906589419348	0.0	0.0	1956.99448152919	2.0096857840531146
