gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Grm8	2.55048932714425	8.52222592746037	92.3738996743908	0.0	0.0	1613.28998029503	5.858329450019154
Samd5	2.78780815002726	8.64850373820969	80.0514617390209	0.0	0.0	1395.91471428017	6.905798072656028
Tcf4	2.16270907901085	8.58461250429629	75.5364303926242	0.0	0.0	1311.6004725096	4.477548561146462
Meis2	1.72773128630847	8.11075821187867	74.1165203562294	0.0	0.0	1284.55831228911	3.312065688696378
Sash1	1.75187919267196	8.21636816545301	63.5610500887926	0.0	0.0	1075.73241124867	3.367969778068342
Sorcs1	1.39699322016706	8.16282312561193	55.5809609682451	0.0	0.0	909.3569201939	2.633521468060453
Lhfpl6	1.33072689231674	8.10143376639966	55.4051284127537	0.0	0.0	905.619369199217	2.5152937438844867
Col25a1	1.26432736306075	8.10143573522559	55.3285922392178	0.0	0.0	903.991628239374	2.402151867293572
Zmat4	1.41254196353286	8.203153972463	55.089995781934	0.0	0.0	898.913916573213	2.6620579243459708
Mpped2	1.33656370642795	8.22698578518872	55.0231005595979	0.0	0.0	897.489379061289	2.525490660272049
Kcnq5	1.86534731635017	8.81689285459833	51.5024711818932	0.0	0.0	822.001420172705	3.643556383471173
Foxp2	1.73329507853374	8.42633495729301	51.0671066519891	0.0	0.0	812.602569680724	3.324863420637287
Klhl32	1.3164412109931	8.44780397740669	48.7000885131436	0.0	0.0	761.300505387939	2.490510012431797
Cntnap5b	1.39249321425679	8.20487645266303	48.4338426550823	0.0	0.0	755.511241479509	2.6253198740771584
Mmp17	0.8625656533724	7.95091777662057	48.2236558559038	0.0	0.0	750.938620240438	1.8182690019580396
Syt6	0.688799505990787	7.83627368618236	45.4888235673983	9.12702533363221e-307	6.29292660503366e-304	691.293618185624	1.611941632896927
Etv1	0.786845899096837	7.90249707851298	40.6523955739944	7.233405276358561e-261	3.9089713108321397e-258	585.612673662589	1.7252983921737461
Tspan5	1.24250831230248	8.53964170790777	40.3584306984234	4.395996062810069e-258	2.1974485318971797e-255	579.203690076401	2.366095512470453
Rgs6	1.70213697914386	9.21329889480207	40.2647537268367	3.38695636096181e-257	1.61243315327218e-254	577.162119863587	3.253825717900793
Pak5	1.18091333554957	8.61991165251026	39.2393969575425	1.6745548490058202e-247	7.786680047877041e-245	554.84379339072	2.2672026278394637
Nebl	1.14682445782876	8.50655082639436	39.1227528537675	2.1140956842067498e-246	9.607123455844059e-244	552.308530814307	2.214259729067506
Ndst3	0.710852135587343	7.90490433951738	38.5380223016207	6.91662220081792e-241	3.07328579789676e-238	539.612466189612	1.6367705990184402
Ankrd33b	0.709489971465898	7.94612674381617	37.7281272443901	2.8896481306757203e-233	1.17915335454818e-230	522.067984226571	1.6352259219353054
Tox	1.54402859525692	8.51710115643087	36.1085260568341	4.2274728527168395e-218	1.59487395641648e-215	487.157093178353	2.916076555802257
Mical2	0.996445269515782	8.73185018551592	34.378695606045	4.81069019536984e-202	1.68753948169158e-199	450.197928811152	1.9950781632477994
Sema3e	0.754491768710505	7.90968619599639	34.1450091577532	6.88383285723048e-200	2.3731420341435102e-197	445.236184392966	1.6870371796519585
Garnl3	1.18066852635805	9.31179417426061	34.1439028268738	7.04737279441094e-200	2.3883426953262201e-197	445.212713561336	2.266817941583598
Dennd2a	0.660783678693666	7.97336481625099	33.7794548579707	1.5948132374124601e-196	5.22758863640363e-194	437.491126475563	1.5809411651587264
Pxn	0.55278134821676	7.89153528217298	33.7178021393468	5.87935456180995e-196	1.89609184618371e-193	436.18693239316	1.4669110054159826
Ncam2	1.76263576135175	9.38072453739229	33.6355248531034	3.3503685696561498e-195	1.0467284304730399e-192	434.447392275255	3.393174820458044
Maml3	1.11371588374575	8.25249288192838	33.3801800053414	7.371600287783519e-193	2.14834563687504e-190	429.055776400571	2.164023076540709
Sorl1	0.730932360110564	8.15172986100762	33.1095851997183	2.21217105813624e-190	6.22990990245551e-188	423.354001497373	1.6597113547869802
Nxph1	1.27070886423023	8.27745328899897	32.6349718563825	4.74880591656947e-186	1.30071745618913e-183	413.384001550244	2.412800887240322
Cntn5	1.20733034714475	8.61025359168796	32.5734877704806	1.72372894633125e-185	4.65756220025586e-183	412.095389544034	2.3090995102436347
Cadps2	1.03700499241687	8.35763589762872	32.1474595494631	1.28112232394866e-181	3.32675855420175e-179	403.185867413315	2.0519633914396103
Syne1	0.982335144435373	8.93950043833316	31.8303332166281	9.536152200279e-179	2.4136121929693497e-176	396.576504183687	1.9756606242826182
Car10	1.2257475280537	8.63156930104685	31.4889363009376	1.15131550938603e-175	2.8073845866065402e-173	389.483883041458	2.338766007728747
Alpk1	0.553741527045604	7.92074661275636	30.1824087261171	5.68647487100896e-164	1.2775400566946501e-161	362.573113859241	1.4678876260214966
Robo1	1.23360635776048	9.04876938095467	29.2608972569382	7.89747676293923e-156	1.66221103026284e-153	343.835802760697	2.3515407904122876
Pam	0.673835632343373	8.08812716228273	29.1848963473732	3.67158726388448e-155	7.6472278480594e-153	342.300164579969	1.5953087141822597
Arhgap10	0.578005920109695	7.97966746775723	28.8061509319485	7.5973440837260306e-152	1.5660710820010502e-149	334.670479637401	1.4927845089365797
Cdh20	0.818481841916341	8.06474237922729	28.7227374532735	4.0611969057311906e-151	8.202387083848e-149	332.995398729994	1.7635492206241155
Itpr1	0.829158894563323	8.37362996401971	28.7126600348568	4.9721996612330606e-151	9.9419132226355e-149	332.793157773738	1.7766492562947584
Epha4	0.546996938275049	7.9283551397548	28.7098307276815	5.2628789770310004e-151	1.04189371431421e-148	332.736382247336	1.4610412778825732
Syndig1	0.622873033662358	7.989212932227	28.3049621716279	1.74630744107628e-147	3.35744396964617e-145	324.635114381656	1.539938818100057
Kcnd2	1.0115276442426	10.243070713691	28.0038306489843	7.041743635818411e-145	1.32829871696405e-142	318.640140018853	2.016044724359547
Grin2a	1.23947066726737	9.58948897489428	27.4832834341772	2.10947060654822e-140	3.90545044240108e-138	308.340830428227	2.3611188564393326
Cacnb4	1.03007722351853	9.77346509552944	27.2023487618997	5.3099698724052196e-138	9.65207705443112e-136	302.817116360345	2.0421335583112996
Asap2	0.772239222275712	8.40918183030009	27.1669929800593	1.0628822183209e-137	1.91462432029967e-135	302.123721912498	1.7079186059557585
Dtna	0.89506148945993	8.96087591616921	27.0956909352886	4.30308126151973e-137	7.68215266286491e-135	300.726568570003	1.859689145805386
Cabp1	0.605262017535967	8.14581233107305	25.9396868519218	2.38810369232417e-127	3.85081720387272e-125	278.310120745715	1.521255013493735
Slc24a3	0.662513801681845	8.07724968470488	25.3711782172354	1.2482064368085e-122	1.98078473841158e-120	267.45698594578	1.5828382143003634
Ctnna2	0.935511014554827	10.0625107969993	25.266381143926	9.1294068173911e-122	1.42611319776355e-119	265.469286924531	1.9125679626655765
Plcb4	0.712448171611999	8.46457047115525	25.1992682712589	3.25779013668086e-121	5.04957471185534e-119	264.198505590664	1.638582340448033
Scg3	0.605502882360161	8.17270238996857	25.1378903049288	1.0412435889489201e-120	1.58928744740714e-118	263.037798055076	1.5215090154832163
Ano4	0.847154654744143	8.802365230045	24.9760080094598	2.21582275027113e-119	3.33123127005048e-117	259.983321780773	1.7989494586428385
Ephb1	0.666417521786639	8.14544331605479	24.8442982139144	2.64731018448805e-118	3.92096052880286e-116	257.505553068298	1.5871269408873603
RGD1306271	0.670876954769135	8.43768708458757	24.5743645736669	4.18340649045725e-116	5.974800912620909e-114	252.448518227858	1.5920404091004885
Kctd8	0.56402608318959	7.97144167844001	24.3234985520714	4.5060653045219696e-114	6.344984208726541e-112	247.774495718566	1.4783891595532517
Foxp1	0.805451465397361	9.04215838901432	23.9542129796779	4.22087341471929e-111	5.74124924675593e-109	240.940378239281	1.747692615157976
Kctd16	0.76827105232313	8.33773361323009	23.9319071092467	6.36973042928995e-111	8.60559188740896e-109	240.529371082953	1.703227386358694
Sidt1	0.532537054342574	8.09888803169247	23.8528496940398	2.73416508965273e-110	3.64464206450709e-108	239.074325802797	1.4464706541789762
Arhgap20	0.539654597238605	8.11263883849701	23.5443528395372	7.85089842741912e-108	1.0127658971370702e-105	233.421541785661	1.453624456229634
Spon1	0.739208031572728	8.19780517057422	23.47520601683	2.77642906810424e-107	3.51358855802179e-105	232.160058913331	1.6692592462952505
Lsamp	1.26308876124322	9.95008586590613	23.1222348080932	1.6976194640537702e-104	2.06975007218019e-102	225.752780241866	2.4000904248205264
Prkcb	1.02819550853904	10.1120328739091	22.5672976011022	3.65097556253618e-100	4.2442590914483103e-98	215.790676475462	2.0394717287137594
Sgk1	0.488919342535154	8.0431950827715	22.3774510171214	1.0733666793277801e-98	1.24057611289936e-96	212.414659476829	1.403393263644821
Mtcl1	0.611292788025521	8.55022867571167	22.3515357725777	1.70070083723678e-98	1.95433984141089e-96	211.955102906187	1.5276274911619732
Homer1	1.06894544495385	9.71117725392765	22.1676893527526	4.41288130104167e-97	4.98505997821063e-95	208.703928146625	2.0978993222658855
LOC304725-1	0.579059919289062	7.97232791803649	22.1245578666553	9.451186071209881e-97	1.04986925274356e-94	207.943476888749	1.4938755007851894
Mtmr12	0.501874403156533	8.1579904065022	22.0876704893512	1.81161266966761e-96	1.9902854576925198e-94	207.293811347427	1.4160521554571215
Mast3	0.599743204946748	8.27187469153347	22.0021061984966	8.174612791618859e-96	8.8832273243706e-94	205.789320580677	1.5154467978713386
Nol4	0.590313427699451	8.31179485751765	21.9955196344135	9.178664185157901e-96	9.86706399904474e-94	205.673651999927	1.505573800089286
Carmil1	0.612199512871072	8.48366644524886	21.7394187664121	8.16745510300437e-94	8.59517183076697e-92	201.192280615015	1.5285878972964342
Pex5l	0.877671289687589	8.88986712268221	21.0522338709905	1.1862497657099201e-88	1.1514108769597e-86	189.325959466834	1.8374070759331416
LOC108350387	0.519091222170677	8.07444602748339	20.8061603898551	7.9029998725014805e-87	7.524784878603191e-85	185.134339762816	1.4330522599623041
Pcnx1	0.524457580300483	8.36790356035591	20.6542999118934	1.03874703997601e-85	9.70548928239265e-84	182.563054655839	1.4383926762228747
Camta1	0.617688481438215	9.16339349381478	20.4390497129399	3.92039791671949e-84	3.4994801939645596e-82	178.93900611353	1.5344147367954737
Aff3	0.650667850492866	9.19268412661406	20.4277150141006	4.74320675748242e-84	4.2151297384827096e-82	178.748843098986	1.569894761230455
Plxna4	0.769185746655545	8.94577835967771	20.3274710881069	2.55015008278846e-83	2.25620579227235e-81	177.069995121092	1.704307605237796
Chn1	0.646292912102053	8.931341344213	20.2473617405488	9.74277064881904e-83	8.50684275646885e-81	175.732180889169	1.565141303729789
Spred2	0.654354081924353	8.88034934849933	19.9889642118164	7.18185687712038e-81	5.98338451075092e-79	171.440362231098	1.5739111297131962
Opcml	0.591413307503366	11.8909971265944	19.8736702932557	4.83611833222572e-80	4.01237286526362e-78	169.537028180234	1.5067220549595148
Kcnma1	0.621633054830964	10.2443854409153	19.6560967405899	1.7337366888778e-78	1.42658704090994e-76	165.964983448181	1.5386158280538818
B3galt1	0.682165597240886	9.12549993521379	19.5284593623018	1.3985009364222799e-77	1.14602566490834e-75	163.881622587598	1.6045464972140495
Zbtb16	0.52783201423712	8.24739476565735	19.2266673029418	1.87860570620986e-75	1.49058417046295e-73	158.991804623738	1.4417609846837
Grik2	0.671877134959141	9.31742283468244	19.1329707252314	8.51236146753502e-75	6.648619825912611e-73	157.48412873075	1.593144508940941
Trim9	0.599189268506017	8.88961210469679	19.0407108678457	3.75052877179713e-74	2.89543717343952e-72	156.004457052527	1.5148650393966632
