gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Cux2	1.77760322370353	8.97357161992985	16.8117049782061	2.50357254090621e-42	5.00589329554197e-38	85.3633504005852	3.428561079004441
Gpc6	2.19672137075663	9.29400428843031	15.9016190983148	2.83021051236975e-39	2.82950295974166e-35	78.4513725093673	4.584363274405605
Lingo2	1.61452760536967	8.96948551471599	15.5822234953275	3.35283774184928e-38	2.23466635494255e-34	76.0200133454811	3.062113174722048
Rasgrf2	1.41422928874382	8.8693716896724	15.4767576135723	7.58626152745072e-38	3.79218248103443e-34	75.2168220053626	2.6651731947574167
Gabra2	1.15356389866032	8.74940210915559	14.618517222925	5.82532362130859e-35	1.9412890968010902e-31	68.6801734643347	2.2246276736985897
Unc5d	2.44629356002168	9.77911895765951	14.392309666441	3.3492478591273e-34	9.56688727760719e-31	66.9588371934729	5.450141022077737
Zfhx4	1.08797547515202	8.6706936328091	14.1336427252578	2.46997190987971e-33	5.53679393508228e-30	64.9923425884911	2.125755211997244
Tcerg1l	0.985364380857204	8.56321095082891	14.1324831553468	2.49218031586599e-33	5.53679393508228e-30	64.9835324548917	1.9798132902673842
Lrrtm4	2.98239931504892	11.0190814723743	13.8208575933477	2.75623886284674e-32	5.51109960626205e-29	62.6180093868404	7.902994011956328
Arhgap10	1.3424419928193	8.96260647585518	13.6449915155839	1.0674757072322102e-31	1.94037970600982e-28	61.2852004797296	2.5358018087265894
Fstl4	2.02424422456339	9.448689145433	13.6256477418226	1.23876201961918e-31	2.0640872151904597e-28	61.1387126268758	4.067787244422693
Fras1	1.21258798132551	8.79974142638006	13.4325123071317	5.4662095170376e-31	8.40745071485898e-28	59.6774366247992	2.3175299468793082
Cux1	1.67626216366996	9.33641275535587	13.159056387431	4.451030117290529e-30	5.93322314634827e-27	57.6130134705279	3.1959883816762034
Kctd16	2.50333492597653	10.5719974748994	13.0584957248042	9.60983246800135e-30	1.2009287512355399e-26	56.855357060362	5.669945728143593
Arfgef3	1.53566768701273	9.28042215973321	13.0368098944187	1.13434896576653e-29	1.33419456297069e-26	56.6920843076948	2.899225775925805
Tmem178b	2.12725906990352	9.94892228071079	12.888556618053	3.52103497743087e-29	3.91128302076279e-26	55.5770366672801	4.36886664554047
Otof	0.599248928625316	8.31435323403848	12.8559348761883	4.51637557908209e-29	4.75289103703928e-26	55.331960811079	1.5149276852747788
Cacna2d1	2.01036292089035	9.87156589450623	12.8208090062293	5.90415375276602e-29	5.902677714327829e-26	55.0681895666296	4.028835556933658
Rtn4rl1	1.07394662484109	8.72453242746722	12.7705108980096	8.66351026356026e-29	7.531603813908149e-26	54.6907012725216	2.1051844228049292
Pitpnm2	1.17758172910554	8.97786022898349	12.7432570934082	1.06630919962169e-28	8.88368851934818e-26	54.4862692805039	2.261973031950918
Tafa2	2.17311349474023	9.5648931358748	12.7247973977755	1.22730164430701e-28	9.81595855116746e-26	54.3478462509271	4.509956426400688
Kctd1	1.2952260686733	8.97611666395917	12.713521952128	1.3373493537897799e-28	1.0284730895779501e-25	54.2633131218741	2.4541544875979584
Ntrk3	1.70534204829789	9.42835516381649	12.6737521191132	1.8102402975654899e-28	1.34058350925266e-25	53.9652627638851	3.261062402639204
Ptprt	2.01249286454427	9.62283776061491	12.6068095499672	3.01230527692406e-28	2.15110871471774e-25	53.4639570009243	4.034787979369562
Nell1	1.76071909732349	9.34970760443782	12.5872208884454	3.4960225987805e-28	2.3300990620872003e-25	53.3173592934563	3.3886698781456364
Camk2a	1.9912571722301	9.7587666118424	12.5821028360386	3.6347054751555397e-28	2.34438503147532e-25	53.2790638948209	3.9758330349909774
Schip1	2.57033538187631	10.7785472100864	12.5639703764173	4.1717194808998e-28	2.60667284439349e-25	53.1434131284765	5.939474865832883
Slc24a4	0.814217146858578	8.47221338129359	12.5333340197554	5.26492910762736e-28	3.19006840930331e-25	52.9143046688428	1.7583437585481838
Rgs6	2.20090548211784	10.1496203644099	12.5227669107701	5.70486315134246e-28	3.3549629032674303e-25	52.8353055213363	4.597678166289673
Kcnh5	1.55597160034996	9.10991789697847	12.3485627912196	2.13782088562994e-27	1.22130653166202e-24	51.5348808473132	2.9403167916684763
Rasgef1b	1.20792601592318	8.8953276700153	12.3444525998386	2.20540446331684e-27	1.22491839566723e-24	51.5042433778439	2.310053102263085
Hs6st3	2.47044638949501	10.2176593774769	12.2697441953025	3.88162607319906e-27	2.08584701583642e-24	50.9477395262552	5.542152424620849
Rgs7	2.22084718989526	10.3432582729028	12.2669639934187	3.96410035517798e-27	2.08584701583642e-24	50.9270436314808	4.66167100269259
Lrfn5	2.06385343626426	10.114716760799	12.2329826263732	5.12522712435466e-27	2.6276645218326e-24	50.6741671535237	4.1810156288626645
Cobl	1.57424935429246	9.2919889292008	12.2255774310705	5.42022408273484e-27	2.70647552167463e-24	50.6190806623665	2.977805147390282
Rorb	1.53702249518489	8.92750822610509	12.2224542914797	5.54966223499173e-27	2.70647552167463e-24	50.595850123995	2.901949663890224
Chrm3	2.17635032985423	10.1440998190229	12.1809956551019	7.5904751152726e-27	3.6136083316637e-24	50.2875958067325	4.5200863382713
Il1rapl1	2.55591380436636	11.1263363744795	12.1724452031749	8.09665515144115e-27	3.76494464542013e-24	50.2240500149857	5.880398003270015
Mapk4	1.32666642212477	8.97917064400153	12.1478913892404	9.74524624630402e-27	4.4285499703374704e-24	50.0416246448682	2.508224393947607
Kcnj6	1.27124059210047	9.0441885946235	12.1411106644149	1.0256841559009599e-26	4.55745659938658e-24	49.9912609899799	2.413690326724116
Boc	1.16476407747451	8.81131901159518	12.1079574169355	1.31710080457422e-26	5.7250936059699104e-24	49.7451073869455	2.2419654996273373
Grm1	1.307104072696	8.88890814779492	12.0969042627401	1.43157076016351e-26	6.09026752116371e-24	49.6630747271492	2.474443451585186
Tafa5	0.866540020312122	8.61787093293102	12.0533771981324	1.9873323878641498e-26	8.2784814781966e-24	49.3401989606264	1.8232849138205498
Slc12a5	0.904958001450389	8.70732967136428	12.034358360807	2.29339904657717e-26	9.35847223190009e-24	49.199205156974	1.8724899836896036
Cracdl	1.10460356157844	8.81649546438913	12.0110180216906	2.73396624624265e-26	1.09331310187244e-23	49.026245434935	2.150397791535767
Btbd9	1.31973430053598	9.22623070348262	12.0064060808275	2.83053342407677e-26	1.10973560420421e-23	48.9920787269875	2.496201332977521
Nyap2	1.34134835235229	9.14687835866331	11.9971947240433	3.0337067869037297e-26	1.16651860007962e-23	48.9238473484519	2.53388026292315
Pdzrn3	2.10127925000361	9.85773547154322	11.9367960638207	4.77792560538505e-26	1.76915967554952e-23	48.4767641620922	4.29089693871123
Cacng3	1.19752536085621	8.92481710031118	11.9245225200524	5.23958376908019e-26	1.90482686295924e-23	48.3859790420086	2.2934593881427783
Ctdspl	1.42643031801318	9.27818013905271	11.879852006186	7.32833940111206e-26	2.61660975580778e-23	48.0557511597299	2.6878084345049733
Nectin3	0.805583158871091	8.52817804609556	11.8548545090719	8.840691234534401e-26	3.10122142516693e-23	47.8710891327779	1.747852156994697
Erc2	2.41547650218434	10.6183878270033	11.8490815678184	9.23203614298029e-26	3.18266487377398e-23	47.828456799506	5.334956479617088
Sntg2	0.775444397154724	8.46822375616471	11.8234938636624	1.11853270638226e-25	3.79068838374801e-23	47.6395574659484	1.711717234936152
Sphkap	1.08942998071573	8.82633386321879	11.7901378346458	1.43627738089285e-25	4.78639437182543e-23	47.3934625956536	2.1278994502710864
Mlip	1.62234224360227	9.49269374804835	11.7441859983017	2.0263203157918602e-25	6.64201224823906e-23	47.054726544489	3.078744709491626
Pcsk2	1.99315452907581	9.96991496740288	11.6833090689059	3.19520116050767e-25	1.03045237426372e-22	46.6064934650412	3.9810652818928753
Cdk14	1.43726095211341	9.29172440291989	11.6736761431535	3.43377361746804e-25	1.0898143409726e-22	46.5356223547686	2.7080623433086775
Kcnq5	2.54617096504706	11.0798277076894	11.6558032178471	3.92444997715079e-25	1.22608402020516e-22	46.404168769488	5.840820161811866
Cntnap5a	1.41728070578712	9.01686039913796	11.6313422843986	4.711185352233091e-25	1.44923309412155e-22	46.2243471860255	2.67081621788605
Trpm3	1.49436373514058	9.22554606442723	11.5648804754928	7.735919218156431e-25	2.3436318904096597e-22	45.7362707467922	2.817398692443984
Negr1	2.20987369878254	10.4305404677788	11.5357787011334	9.60989293837346e-25	2.86790760153399e-22	45.522793603976	4.626347702742829
Kirrel3	2.04071987242984	9.5712417531435	11.5058654864946	1.20084109689666e-24	3.5310026077130597e-22	45.3035174470995	4.114507841519351
Rgl1	0.992459498525049	8.81941302405331	11.4990638601134	1.2632195211538101e-24	3.66059048195224e-22	45.253680592994	1.9895739159489778
Brinp1	1.53594723491412	9.514865428099	11.4939348970739	1.312384738923e-24	3.74873326496648e-22	45.2161050561854	2.8997876070717967
Faah	0.716483069257446	8.51225037809639	11.4596017078886	1.69438157165394e-24	4.77171260918599e-22	44.9646949364064	1.6431715058158691
Gucy1a1	0.802378694523586	8.51455918978216	11.4342052532866	2.0465534343585302e-24	5.68344943333318e-22	44.7788606893205	1.7439741966010172
Dlgap3	1.11532427323318	8.95397338674556	11.424740528716	2.19570685939115e-24	6.01413132240082e-22	44.7096338317862	2.1664369843725457
Cdh12	2.51897743426763	10.9534108005138	11.4195314637245	2.28236848091649e-24	6.16702132107098e-22	44.6715406087769	5.731756948238467
