gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Cux1	1.44080976572324	8.65213750952528	92.5273662837607	0.0	0.0	3069.73660318903	2.714731970643432
Kctd8	1.5314218858364	8.64538904546287	89.4952676284347	0.0	0.0	2919.98135114395	2.8907059984610424
Plcb4	1.28638208597003	8.73717760683787	84.6666855162983	0.0	0.0	2682.6451901496	2.439156093139057
Rasgrf2	1.14657765950915	8.68788030014399	77.4183936646719	0.0	0.0	2330.63260256594	2.213880973457089
Robo3	0.941290886039727	8.40432534615043	72.6154368582761	0.0	0.0	2101.54309377492	1.9202456561086017
Cux2	1.38184104756771	8.60995524940184	72.3219980720761	0.0	0.0	2087.68260616294	2.606007159736597
Cdk6	0.510757094868383	7.8508752482594	72.2769554849574	0.0	0.0	2085.55654699464	1.4247977021780127
Rfx3	0.938297651375539	8.56366536796557	69.9477504913202	0.0	0.0	1976.18947502938	1.916265752354672
Glis3	0.741175302624232	7.92923862561308	68.4916121744909	0.0	0.0	1908.42572680054	1.6715370148356692
Enpp2	0.701057668204867	8.0496427336242	68.465463971128	0.0	0.0	1907.21342038917	1.6256961858978314
Otof	0.566625833612204	7.92485848993438	67.9362396578953	0.0	0.0	1882.71256545722	1.4810556329068958
Pld5	0.709464388296732	7.92253163819913	67.5797182359697	0.0	0.0	1866.24581289114	1.6351969248920768
Ghr	0.686761721078161	8.13383847883084	64.983445255964	0.0	0.0	1747.3199060975	1.609666396980766
Pip5k1b	0.96144270185912	8.69269900705005	63.0970975034419	0.0	0.0	1662.08187173866	1.9472561869014484
Npas3	0.93279297407212	8.49674496301247	62.7958017692871	0.0	0.0	1648.56453625133	1.9089680727776637
Rgs20	0.521731696726142	7.87392769745171	62.4683932959582	0.0	0.0	1633.90708390151	1.4356774876007767
Rasgef1b	0.934474644954696	8.81997594201986	59.586702376212	0.0	0.0	1506.37635788918	1.911194550078855
Rgs6	1.37742385831615	10.2692796809996	59.4659064660315	0.0	0.0	1501.09089932806	2.598040387729292
Zfhx4	0.792574820619643	8.39117167038035	59.425052359569	0.0	0.0	1499.30445894894	1.7321631484961089
Fstl4	1.25940546595934	9.23290134071961	58.5624694764758	0.0	0.0	1461.72252388346	2.393970651596967
Kitlg	0.543230158819858	7.95751864955543	57.6319950301429	0.0	0.0	1421.48139267491	1.4572315732450367
Zfpm2	0.729651704071765	8.12163740125897	56.7029643486329	0.0	0.0	1381.62222385865	1.6582387107463452
Ptprt	1.09731298340371	9.68230934062499	54.214870937232	0.0	0.0	1276.52670684497	2.1395582888257283
Nectin3	0.614686942944295	8.15543327346614	53.8853660331027	0.0	0.0	1262.79696256804	1.5312256933110322
Unc5d	1.33759958767588	9.65566473293436	53.5867911183393	0.0	0.0	1250.39536310017	2.527304659609497
Rreb1	0.506681167984444	7.94143522077971	53.3881206335327	0.0	0.0	1242.16431172195	1.4207780200750038
Syne1	0.802671607276531	9.96781401268424	51.0120234901219	0.0	0.0	1145.05696246398	1.744328314505066
Slc4a4	0.607524073920709	8.26584070024905	50.0209601577311	0.0	0.0	1105.3100484989	1.5236421179720965
Man1c1	0.58723775761616	8.31630859993839	49.1238063980994	0.0	0.0	1069.7302388914	1.5023674982384423
Rcan2	0.859019608509911	8.82630401246434	48.2874566607773	0.0	0.0	1036.91422260036	1.8138053101848253
LOC304725-1	0.69975576118892	8.24142651783579	48.0490228196835	0.0	0.0	1027.62223837139	1.6242297979805416
Arfgef3	0.661337481801239	9.07423178145526	47.0948558721311	0.0	0.0	990.72493178815	1.5815481528937845
Pitpnm2	0.624525589697997	8.80151950917615	47.0244294907074	0.0	0.0	988.020014162812	1.5417037740901467
Arl15	0.762038227325357	9.02056040784991	46.157998903695	0.0	0.0	954.953578883988	1.6958848648082994
Tbc1d1	0.518622549580138	8.23770868331661	46.1419814399873	0.0	0.0	954.345998926422	1.43258679552602
Mkx	0.537245917384619	8.18308201583415	46.1075039358288	0.0	0.0	953.038647176976	1.4511995537905418
Chrm3	1.10449957535024	10.2992168205132	45.9696418691037	0.0	0.0	947.817358278088	2.150242801263665
Il1rapl1	0.977227758786338	11.4823510204648	45.7865154693823	0.0	0.0	940.897397426303	1.968678815570666
Kcnh5	0.985821433180949	8.75143616523891	45.7712487737272	0.0	0.0	940.321309341038	1.98044060344803
Kcnh7	0.886367132981031	10.8272982637968	44.9833193379284	0.0	0.0	910.759207760856	1.8485154900739134
Kctd1	0.702832080136096	8.78317015543541	44.5670632632194	0.0	0.0	895.278245774797	1.627696906295567
Sntg2	0.528425954949353	8.18636548278421	44.4743103591478	0.0	0.0	891.841675672763	1.4423546630527366
Col19a1	0.496172326127624	8.2092538686003	43.6864935942897	0.0	0.0	862.845627305799	1.4104664269272162
Gsg1l	0.50666027479285	8.1726021358863	43.664680371502	0.0	0.0	862.047736378061	1.4207574444359403
Cdh7	0.49151982498412	8.0984164177931	43.542213628176	0.0	0.0	857.573109234147	1.4059251851995131
Trpm3	0.842351458574903	9.25629534714597	43.4718624105675	0.0	0.0	855.006498064462	1.792970135912969
AABR07032097.1	0.758796062511852	8.94837189512416	42.8105370223723	0.0	0.0	831.017665166315	1.6920779863581394
Smarca2	0.665989985708443	8.80474173126833	42.630257424955	0.0	0.0	824.521893674431	1.5866566727604057
Pcdh9	0.710092516150743	12.619930285664	42.1137706390214	0.0	0.0	806.01679175164	1.6359090201952557
Atp2b2	0.595680612268886	9.74922005218081	41.1356569104907	0.0	0.0	771.403745407258	1.5111853409826312
Atrnl1	0.680323045512838	9.91648980325541	41.0330983278921	0.0	0.0	767.807603259579	1.6024985434154837
Camk2a	0.561748392988846	10.2623596849655	40.4646022143536	0.0	0.0	747.989361670031	1.4760569578814382
Ppp3ca	0.579221902105671	10.6811803182397	39.8010855316668	2.51e-321	6.6913e-319	725.109136109901	1.4940432394545262
Fgf14	0.625731805079887	11.5272298701928	39.585119990692	4.08714e-318	1.04772218e-315	717.720817737356	1.5429933081728504
Sipa1l1	0.570623895394428	9.5660264953855	39.1798212839245	4.00634917419e-312	1.00133689672419e-309	703.934139292538	1.4851656936604198
Pak5	0.641110398315524	9.32751696768161	39.1242905451402	2.6311004594017e-311	6.49492020811563e-309	702.053256194971	1.5595290193748006
Lingo2	0.628415155835249	8.71640051447312	38.5374402889589	1.0148937354955299e-302	2.38738826367449e-300	682.295673256297	1.5458658799955172
Dlg1	0.561863647677004	9.44188775771652	38.4355176095744	3.07570320480058e-301	7.06881443448133e-299	678.886632385874	1.4761748825121848
Trhde	0.679933990036673	9.01516262002621	38.0136193650344	3.8877431375140205e-295	8.63726933717698e-293	664.846401531561	1.6020664515606111
Scn1a	0.637157162594686	9.73994460969601	37.9607639100614	2.24185020061095e-294	4.92591151222153e-292	663.095552448418	1.5552614877613835
Ptk2	0.50413511692879	9.31267057892655	37.1210994901475	2.14933432718867e-282	4.2975939872137396e-280	635.526155724833	1.4182728591064413
Kcnq5	0.645771097261873	11.5986330691143	36.5503444462358	2.29884669404578e-274	4.37766091880432e-272	617.051776077823	1.564575303117421
Cdh12	0.878670673470129	11.2890734301395	36.1918453564969	2.27221358960711e-269	4.16815694717378e-267	605.559146677468	1.8386803256086677
Cacnb2	0.609165092385187	9.21459340955298	36.1492609220578	8.856867167358071e-269	1.60993690010295e-266	604.199741613849	1.5253761971337827
Ctdspl	0.55405307225103	9.26969148728761	36.0466575911902	2.33695431597596e-267	4.20967581512966e-265	600.929412303484	1.4682046457105045
Car10	0.732228984272648	10.4635118833542	35.952082741455	4.74311001976097e-266	8.46772186117149e-264	597.921291232206	1.6612036931812826
Pdzd2	0.616803860020116	8.80574163768523	35.8251336934349	2.6722796533868703e-264	4.72851607694429e-262	593.892992532388	1.5334741637471792
Flrt2	0.547852300079334	8.74238571445902	35.5414350620408	2.10042431745989e-260	3.6205158816905596e-258	584.930443825593	1.4619077738608062
Cacna2d1	0.552875057318031	9.91969352684357	35.388756989324	2.56347037849266e-258	4.3072764889042497e-256	580.129845693778	1.4670062905403918
Rgs7	0.642192971206498	10.7355621534172	35.2446129355923	2.3569598473876e-256	3.86290263512418e-254	575.612265521554	1.5606997015954798
Khdrbs2	0.640351541525485	9.97860566513043	34.9521834986612	2.17133357366221e-252	3.50127538753032e-250	566.491315608812	1.5587089236808316
Trerf1	0.547178896194495	9.27233285430836	34.6704504579901	1.35453131805421e-248	2.1325869058656598e-246	557.76002167713	1.4612255613168235
AABR07007032.1	0.502334984414471	9.33017203958059	34.1995656870353	2.63738613679355e-242	4.0879485120300103e-240	543.290303016935	1.4165043031282576
Tafa2	0.981102312838891	9.26233823137782	34.1650723331265	7.57238823178291e-242	1.16469155918846e-239	542.236478837233	1.9739730767459422
Gpr158	0.646658379149274	9.46323624797429	32.4546907694973	1.35397356006437e-219	1.89319589744664e-217	491.044315999277	1.565537839388291
Naaladl2	0.528445957627504	8.89337092926107	32.3518102832254	2.76021944848282e-218	3.80624743947683e-216	488.032311837227	1.4423746611502515
Adcy2	0.55201801678322	9.22736572621091	32.1262687409164	1.99351836610299e-215	2.7115918183829498e-213	481.456245603968	1.4661350665837651
Synpr	0.5014336286904	8.36008258739723	32.0454106482785	2.0918946808946e-214	2.80721034526763e-212	479.10775547752	1.4156195870502566
Dgki	0.486976202140186	10.0778785092884	31.6631436366405	1.3147120468125e-209	1.6743737182175798e-207	468.070077967502	1.401504330488302
Ntrk3	0.588074950784073	9.72891447492052	31.5242914882898	7.08182335878479e-208	8.90572692194352e-206	464.087538352466	1.503239572225978
Mapk4	0.589119774347161	8.88054447938408	30.7741829426509	1.24582871103644e-198	1.5189234803154602e-196	442.821165660416	1.5043286374499707
Pde7b	0.665533559710695	8.8209657936289	30.6318174214508	6.753370549469841e-197	8.0377169128958e-195	438.83253729966	1.5861547809605767
Tmem132d	0.570078146132811	10.5755026676185	29.7716705185686	1.46172325413756e-186	1.67012322665603e-184	415.060380143491	1.4846039846561427
Schip1	0.580036801364674	11.8353471052208	29.7525619900186	2.46430449243369e-186	2.78382871899501e-184	414.538670729247	1.4948873808752448
Cacna1c	0.548481293094076	9.87662450010816	28.7602831562021	1.00699738293174e-174	1.00674563358601e-172	387.833530618408	1.4625452822957115
Kctd16	0.824203147347564	10.7004897963247	28.5565658071355	2.21764153173338e-172	2.18432228704477e-170	382.445394373612	1.770556825503833
Garnl3	0.494727686874144	8.7523547857095	28.1244171283189	1.85866158025543e-167	1.80407467462171e-165	371.123034102494	1.4090547666191036
Gria3	0.520933889444311	10.1491754808124	27.7614871083381	2.26293923265327e-163	2.10453348636754e-161	361.727815880078	1.4348837804903496
Egfem1	0.557094601558966	8.46736129257476	27.5614187994732	3.86805151942236e-161	3.5806338023541697e-159	356.593212222087	1.4713032201701528
Frmd5	0.49981823101931	9.9737634416305	27.2360737443164	1.54508724768231e-157	1.3609700227932902e-155	348.311479477235	1.414035393073791
Nell1	0.584274273665953	9.40244481901708	26.566984475531	3.02026111038482e-150	2.51625503758935e-148	331.546087505975	1.4992846066857768
Lrrtm4	0.655570522012216	12.0694717582852	26.4018546816709	1.80056364716049e-148	1.46948041326425e-146	327.463929811762	1.5752387671700858
Pam	0.490981883117248	8.83017241818199	26.2656094356691	5.16435816615807e-147	4.1637637714649405e-145	324.112454264094	1.4054010515386242
Cntnap5b	0.496087123312087	9.78095012407928	24.6033776130382	9.24824305927643e-130	6.42078541563306e-128	284.446654794506	1.4103831299318121
Pdzrn3	0.589046585113538	10.0943553627616	24.4725824651884	1.9126717584113899e-128	1.3142223989496898e-126	281.42239502256	1.5042523234236065
Alcam	0.551889577559137	9.08346515004485	22.4630452461232	5.1242234579699e-109	2.74688600649083e-107	236.768208691453	1.466004546367826
Nrg1	0.66658853503422	10.786302983583	21.6876401711571	6.41042372298117e-102	3.16484993434589e-100	220.45933050769	1.5873150858605631
