gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Enpp2	1.06040665780463	8.17898666593362	111.384245683713	0.0	0.0	4857.90475731567	2.0855192919014764
Rfx3	1.45014057677431	8.61658995752289	106.484796496773	0.0	0.0	4517.80391993952	2.7323467414830267
Glis3	0.876790077026294	8.03806679193886	101.287671101131	0.0	0.0	4162.08411890773	1.8362851118737964
Camk2d	0.907182996598284	8.2004457922251	91.0322291543116	0.0	0.0	3479.25604972201	1.8753800577412572
Matn2	0.563502939104871	7.99827656838881	90.526301203975	0.0	0.0	3446.33875787712	1.4778531694005828
LOC108353456	2.10902342890834	9.12095535610097	87.5849068255756	0.0	0.0	3256.58272537451	4.313991784062638
Adamts2	0.805497975486113	8.08146169579515	87.3175467796149	0.0	0.0	3239.47634059595	1.7477489587694839
Gucy1a1	0.828751897710179	8.15662796615002	80.3100507503694	0.0	0.0	2800.29254210375	1.7761481187359107
Cntnap5a	1.42790813459973	8.92111704187881	79.1844845716689	0.0	0.0	2731.51184496567	2.690563086639454
Rasgrf2	1.14497030257572	8.47165122978836	78.9198891829879	0.0	0.0	2715.4185682074	2.2114157848726665
Otof	0.581353833719553	8.03963171247434	78.7493072346909	0.0	0.0	2705.0588184018	1.4962526825697446
Ankrd6	0.740157024730253	8.22183819848286	78.5385721976018	0.0	0.0	2692.27727348331	1.6703576327743372
Cdh13	1.35646014509602	8.4855742146265	76.9515067930914	0.0	0.0	2596.62264616159	2.560561384100999
Lrrtm4	2.5468548166896	10.7895060350554	76.8956800740169	0.0	0.0	2593.27758754397	5.843589424307232
Igsf11	0.798434487965174	8.30754484425871	76.6215942982789	0.0	0.0	2576.87444307006	1.7392128297954057
Slc16a2	0.489199830090746	7.9973077377171	75.6000578111238	0.0	0.0	2516.02983447568	1.4036661367069758
Pip5k1b	1.01468650814143	8.52003821147611	75.0070787731994	0.0	0.0	2480.92429588345	2.020463806570334
Nwd2	1.07396236788897	8.84124335220983	73.368624007239	0.0	0.0	2384.75843747807	2.1052073952274113
Kirrel3	1.99355671462585	9.38766825650849	73.3344223845874	0.0	0.0	2382.76429756851	3.9821752532184855
Nectin3	0.702625115188706	8.18120813315846	71.6870053023389	0.0	0.0	2287.36777203872	1.627463418252333
