gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
Bcl11b	2.13098796728762	8.09352066901588	208.538790746317	0.0	0.0	8300.00473416941	4.380173350446037
Cntn6	1.71988958247353	7.99069222868053	177.046621782046	0.0	0.0	7030.31572456101	3.294111942597462
Fam20a	1.17418547814007	7.84377370409228	171.855404804493	0.0	0.0	6809.28979102954	2.25665437998767
Ust	1.58723149581701	8.01250594582805	160.326721659691	0.0	0.0	6306.38865644121	3.004721954908374
Gpc5	3.37809036609179	8.92246658447926	143.558741539099	0.0	0.0	5545.82975525025	10.396963713882515
Pcsk5	1.77033945793591	8.16815825467592	138.593868464853	0.0	0.0	5314.31149097652	3.4113421420470234
Rhbdl3	0.83901430545198	7.80570811301343	126.220763720247	0.0	0.0	4725.96178996749	1.7888275411042565
Tox	1.94764701805996	8.27454658715696	123.877474840282	0.0	0.0	4612.87658507246	3.8574488268951335
L3mbtl4	0.99557150661196	7.84688149792987	123.105882260988	0.0	0.0	4575.53588794985	1.9938702173843512
Pde9a	1.03367087537127	7.90407597245771	122.424155745894	0.0	0.0	4542.50256690158	2.0472267100480903
Robo1	2.70936155425051	9.56385727188316	111.945379602801	0.0	0.0	4030.4116924903	6.5403214945323125
Ptpre	1.38256353339094	8.08027918282113	110.550880278546	0.0	0.0	3961.74640882901	2.607312546320082
Ano4	1.55936453009351	8.32563557603326	109.532884999545	0.0	0.0	3911.56020028798	2.947239965542713
Vat1l	0.751960712978303	7.79651059808165	109.194745509497	0.0	0.0	3894.87977707539	1.6840800462494705
Tmem163	0.978405925761698	7.87009728145708	105.959821200877	0.0	0.0	3735.06999924824	1.9702871802159516
Klhl32	1.27648893635585	8.19802050972021	103.710059190232	0.0	0.0	3623.72912474108	2.42248702141407
Htr4	0.685559497297395	7.76573862716932	103.203422717148	0.0	0.0	3598.63884149569	1.6083255916956658
Trpc7	0.658895374411179	7.77423952938895	102.23405164296	0.0	0.0	3550.6190990857	1.5788732678883886
Sema3c	0.914429653428473	7.87191069729488	100.235083332438	0.0	0.0	3451.5565849136	1.8848237893780424
Mroh5	1.04209924531741	8.02924786416146	100.048458006001	0.0	0.0	3442.30631349502	2.05922181918399
Tox2	0.509468112904997	7.73524879291629	98.3920423629172	0.0	0.0	3360.20112901178	1.4235252791778017
Serpine2	0.578564456722003	7.75675786825382	96.9075986369445	0.0	0.0	3286.62837639433	1.4933625494765954
Grm8	2.40675852380368	9.07462108376678	95.0857019300563	0.0	0.0	3196.36743827358	5.302815389387338
Unc5c	1.81523323908887	8.74848387032098	94.5196935549425	0.0	0.0	3168.33915081052	3.519165197679867
